id;code;NbDoc;Pertinence;parent;lft;rgt;copie;geo;Explode 1;Explode 2;ajout;Supp
1804;Recherche - Enseignement - TIC;2;2.98809057474136;;;;;; - ;;;
2012;Recherche - Innovation;1;0.477895796298981;;;;;; - ;;;
1615;Recherche - Nanotechnologies;1;1.09830832481384;;;;;; - ;;;
1818;Recherche - Spectroscopie;1;0.394568741321564;;;;;; - ;;;
572;Recherche & développement;18;21.0367592275143;;;;1047;;;;;
595;Recherche Agronomique;48;24.2462810277939;;;;;;;;;
805;Recherche biomédicale;16;11.8594142496586;;;;;;;;;
1075;Recherche Cancérologique;1;0.912775814533234;;;;;;;;;
571;Recherche clinique;1;0.591795742511749;;;;;;;;;
2354;Recherche Coopération internationale;1;1.40342712402344;;;;;;;;;
843;Recherche de partenaires français;1;0.912631571292877;;;;;;;;;
4404;Recherche en aérospatiale;1;0.664337515830994;;;;;;;;;
1881;Recherche en milieu polaire;1;1.24986267089844;;;;;;;;;
874;Recherche en santé;2;1.551773250103;;;;;;;;;
1471;Recherche en Toxicologie;1;0.603517174720764;;;;;;;;;
1047;Recherche et Développement;26;31.0650825500488;;;;;;;;;
1521;Recherche et éducation;3;3.60820445418358;;;;;;;;;
1326;Recherche et enseignement supérieur;1;1.0204062461853;;;;;;;;;
511;Recherche et Innovation;3;2.46376204490662;;;;;;;;;
1885;Recherche et Médecine;2;2.4157201051712;;;;756;;;;;
1806;Recherche et politique scientifiques;2;3.85327470302582;;;;;;;;;
3927;Recherche et Technologie;3;4.84691482782364;;;;;;;;695;
3977;Recherche et technologies;2;1.80902546644211;;;;;;;;695;
3795;Recherche fondamentale;4;2.22497987747192;;;;;;;;;
938;Recherche Industrielle;1;0.815148115158081;;;;;;;;;
820;Recherche marine;10;8.73516973853111;;;;;;;;;
1310;Recherche marine et polaire;1;0.850257694721222;;;;;;;;;
756;Recherche Médicale;29;20.7081109583378;;;;;;;;;
1192;Recherche nucléaire;1;0.986498832702637;;;;;;;;;
764;Recherche océanique;1;0.60816216468811;;;;;;;;;
3892;Recherche océanologique;3;1.06898465752602;;;;;;;;;
660;Recherche polaire;6;5.8965331017971;;;;;;;;;
2439;Recherche pour le développement;1;1.2016294002533;;;;1047;;;;;
1003;Recherche publique;1;1.13325154781342;;;;;;;;;
937;Recherche Publique en Science de la Vie;2;1.4663707613945;;;;;;;;;
4080;Recherche scientifique;1;0.984451949596405;;;;;;;;;
866;Recherche spatiale;16;18.280573964119;;;;;;;;;
1671;Recherche sur le cerveau;1;1.31623291969299;;;;;;;;;
3520;Recherche-développement;1;0.893846929073334;;;;1047;;;;;
2117;Recherche-Innovation;1;0.475058227777481;;;;1047;;;;;
2103;Recherche, développement et innovation;1;0.696722209453583;;;;1047;;;;;
2415;Recherches sur le Cancer;1;1.13711440563202;;;;;;;;;
4466;Récompence;2;2.57381001114845;;;;318;;;;;
318;Récompense;21;21.8465202450752;;;;;;;;;
1601;Récompense internationale;1;0.853491246700287;;;;318;;;;;
2727;Récompenses - sciences de l'ingénieur;2;1.5395131111145;;;;318;;;;;
2168;Récompenses internationales;1;0.471741855144501;;;;318;;;;;
2372;Récompenses Scientifiques;1;0.612335681915283;;;;318;;;;;
4438;Reconstruction climatique;1;0.732729196548462;;;;;;;;;
889;Reconstruction du Japon;1;0.211333528161049;;;;;;;;;
4384;Région;1;0.552843570709229;;;;4588;;;;;
4588;Régions;2;1.0831024646759;;;;;;;;;
2088;Réglementations et politique scientifique;5;7.9765453338623;;;;360;;;;;
2812;Régulation;40;43.8858554065228;;;;;;;;;
3606;Relations internationales;3;3.92169141769409;;;;;;;;;
3467;Relations internationales - Politique scientifique;6;5.50444275140762;;;;;; - ;;;
1740;Relève scientifique;3;2.95955693721771;;;;;;;;;
1706;remédiation des sols;1;0.615206122398376;;;;;;;;;
1265;Remise de prix;5;4.92990529537201;;;;318;;;;;
4425;Remise prix;1;1.25190889835358;;;;318;;;;;
2019;Rencontre;17;8.62509675323963;;;;;;;;;
4646;Rencontre avec....;1;0.677786111831665;;;;2019;;;;;
4573;Renseignement;2;1.62702912092209;;;;;;;;;
1187;Réseau;1;2.20597505569458;;;;;;;;;
1779;Réseaux;2;3.04303830862045;;;;1187;;;;;
2032;Réseaux & Télécommunications;4;3.25701683759689;;;;2122;;;;;
2132;Réseaux de compétences;1;1.82430028915405;;;;;;;;;
2122;Réseaux et télécommunications;11;13.7098430395126;;;;;;;;;
1216;Réseaux et Télécoms;6;6.9024059176445;;;;;;;;;
707;Réseaux sociaux;1;2.72064018249512;;;;;;;;SIC;
488;Ressources;1;0.610852241516113;;;;;;;;;
4579;Restauration;2;0.492355704307556;;;;;;;;;
3011;Restructuration;1;2.41305994987488;;;;;;;;;
1004;Résultats de recherches;2;1.74864208698273;;;;;;;;;oui
4589;Risque climatique;1;1.06866097450256;;;;;;;;;
4487;Risques;1;0.806836605072021;;;;;;;;;
4244;RMN;4;2.34781342744827;;;;;;;;;
446;Robotique;42;38.7376637756824;;;;;;;;;
3720;Robotique & automatique;2;3.3369437456131;;;;446;;;;;
3849;Robotique domestique;1;1.40126538276672;;;;446;;;;;
3531;Robotique et Micro-Systèmes;5;11.2687958478928;;;;;; et ;;;
2283;Robotique Médecine;1;1.60164225101471;;;;;; ;;;
3524;Robotique, Microsystèmes;1;0.958849847316742;;;;;;,;;;
775;S'inspirer de la nature;1;1.16291511058807;;;;;;;;;oui
2431;Salon;3;3.89971274137497;;;;;;;;;
1416;Salon et Conférence;1;0.958691477775574;;;;;; et ;;;
4001;Salons - Expositions à Singapour;15;19.9163594245911;;;;2431;;;;;
364;Santé;185;163.453299999237;;;;;;;;;
528;Santé - Medecine;77;77.8238771855831;;;;;; - ;;;
1459;Santé - Médecine - Pharmacie;15;16.4261945486069;;;;;; - ;;;
1349;Santé - Médecine - Sciences de la Vie;3;1.68356138467789;;;;;; - ;;;
3934;Santé - Pharmacie - Biotechnologies;19;23.8276140093803;;;;;; - ;;;
2362;Santé - Sciences humaines;1;0.773344695568085;;;;;; - ;;;
1020;Santé & Médecine;1;0.563546478748322;;;;;;&;;;
734;Santé environnementale;1;0.82804137468338;;;;;;;;;
1963;Santé et environnement;1;1.08006429672241;;;;734;;;;;
1982;Santé et médecine;3;2.53127193450928;;;;1667;;;;;
1746;Santé humaine;1;0.776956677436829;;;;;;;;;
1936;Santé Médecine;11;14.8433060646057;;;;1667;;;;;
503;Santé publique;9;6.93021428585052;;;;;;;;;
1667;Santé-Médecine;30;27.8144938349724;;;;;;;;;
467;Santé, médecine;9;12.4580132961273;;;;1667;;;;;
1069;Science;32;38.7328637242317;;;;;;;;;
2404;Science de l'homme;3;4.10382729768753;;;;1910;;;;;
1949;Science de l'Homme et de la Société;7;6.48201990127563;;;;1910;;;;;
3315;Science de l'information;44;71.2441403269768;;;;;;;;SIC;
1840;Science de l'ingénieur ;3;1.80262157320976;;;;;;;;;
956;Science de la terre;2;1.40184605121613;;;;;;;;;
896;Science de la terre et environnement;1;0.998813688755035;;;;956;;;;;
740;Science de la vie;3;2.17119625210762;;;;;;;;;
1178;Science de la Vie - Médecine;1;0.488763481378555;;;;;; - ;;;
830;Science de la vie et santé;1;1.65934598445892;;;;;; et ;;;
3676;Science de la vie, médecine;1;0.868747711181641;;;;;;, ;;;
4449;Science des aliments;48;24.2462810277939;;;;;;;;;
1246;Science des matériaux;1;0.554826676845551;;;;;;;;;
1717;Science du vivant;2;0.765945628285408;;;;;;;;;
1190;Science et société;4;4.91287332773209;;;;;;;;;
911;Science et Technologie;2;2.20033866167068;;;;;;;;;
1823;Science et technologie de l'information;4;6.08236572146416;;;;;;;;695;
2551;Science et technologies de l'information et de la communication;760;1900.98122090101;;;;;;;;695;
547;Science et Vie;1;0.348326832056046;;;;740;;;;;
3752;Science et vulgarisation;2;4.2207533121109;;;;;;;;;
3354;Science humaine;1;2.04985475540161;;;;;;;;;
3566;Science physiques et de l'ingénieur;2;1.40346413850784;;;;;;;;;
2382;Science planétaire;1;1.20321488380432;;;;;;;;;
3893;Science Sociale;1;1.91730380058289;;;;;;;;;
399;Sciences;44;35.7522455751896;;;;;;;;;
598;Sciences agronomiques;1;2.19171237945557;;;;;;;;;
3333;sciences alimentaires;92;85.9339582920074;;;;;;;;;
1866;Sciences atmosphériques;2;1.23003506660461;;;;;;;;;
798;Sciences au service du patrimoine culturel;2;0.882204502820969;;;;;;;;;
2656;Sciences biomédicales;6;5.76582765579224;;;;;;;;;
687;Sciences cognitives;12;14.2401434779167;;;;;;;;;
2800;Sciences de l'Eau;1;0.735084772109985;;;;;;;;;
1288;Sciences de l'environnement;11;8.26425167918205;;;;;;;;;
500;Sciences de l'Espace;4;2.17832937836647;;;;;;;;;
1910;Sciences de l'homme et de la société;122;121.992445617914;;;;;;;;;
4121;Sciences de l'Homme et Société;1;0.44788733124733;;;;1910;;;;;
2600;Sciences de l'information;30;72.5213937759399;;;;;;;;;
1879;Sciences de l'information et de la communication;8;22.9718463420868;;;;;;;;SIC;
3392;Sciences de l'information et société;1;1.3684493303299;;;;;;;;SIC;
981;Sciences de l'ingénieur;370;302.763862207532;;;;;;;;;
4157;Sciences de l'ingénieur - Innovations;2;1.62708830833435;;;;;; - ;;;
464;Sciences de l'ingénieur & transports;17;11.389433324337;;;;;; & ;;;
1051;Sciences de l'ingénieur et TIC;1;2.14211678504944;;;;;; et ;;;
515;Sciences de l'ingénieur et transports;6;3.59247505664825;;;;;; et ;;;
3985;Sciences de l'Ingénieur, génie des procédés;4;2.74305152893066;;;;;;,;;;
3018;Sciences de l'ingénieur, innovations technologiques;53;48.1786751747131;;;;;;,;;;
3762;Sciences de l'Ingénieur, nouveaux procédés;3;1.86489748954773;;;;;;,;;;
3920;Sciences de l'ingénieur, procédés technologiques;1;1.2984619140625;;;;;;,;;;
1602;Sciences de l'univers;4;3.40081769227982;;;;;;;;;
1523;Sciences de la conception;1;1.23300468921661;;;;;;;;;
2193;Sciences de la matière;5;2.93194535374641;;;;;;;;;
1044;Sciences de la mer;5;3.9904505610466;;;;;;;;;
2447;Sciences de la Nature;12;8.25791567564011;;;;;;;;;
431;Sciences de la Terre;103;88.406584367156;;;;;;;;;
3307;Sciences de la terre et de l'espace;3;2.33277255296707;;;;3332;;;;;
3332;Sciences de la terre et de l'univers;11;7.26248908042908;;;;;;;;;
522;Sciences de la Vie;1066;752.448461055756;;;;;;;;;
2982;Sciences de la Vie - Biotechnologies;2;1.61756485700607;;;;;; - ;;;
4003;Sciences de la vie - médecine;49;36.3122237324715;;;;;; - ;;;
546;Sciences de la vie & santé;10;6.90604686737061;;;;;; & ;;;
3256;Sciences de la Vie et Biotechnologies;5;5.53797006607056;;;;;; et ;;;
1340;Sciences de la Vie et de la Santé;8;4.2908293902874;;;;;; et de la;;;
1107;Sciences de la Vie et de la Terre;2;3.29129803180695;;;;;; et de la;;;
462;Sciences de la vie et santé;77;54.4887019693851;;;;;; et ;;;
3536;Sciences de la vie, médecine;57;37.0532233119011;;;;;;,;;;
4458;Sciences des aliments;1;0.50740647315979;;;;3333;;;;;
1921;Sciences des matériaux;10;7.64306253194809;;;;;;;;;
905;Sciences des matériaux et nanotechnologies;3;3.57183945178986;;;;;; et ;;;
1849;Sciences du globe;92;77.022449016571;;;;;;;;;
1458;Sciences du globe - Energie - Environnement;29;23.1338756680489;;;;;; - ;;;
3059;Sciences du globe - Environnement;3;2.24224317073822;;;;;; - ;;;
3276;Sciences du globe - Paléontologie;1;0.734423995018005;;;;;; - ;;;
3085;Sciences du globe - Sismologie;1;0.585533559322357;;;;;; - ;;;
4137;Sciences du globe et de l'univers;2;1.9396458864212;;;;1849;;;;;
2346;Sciences du goût;1;0.812614917755127;;;;;;;;;
3637;Sciences du langage;1;0.705292344093323;;;;;;;;;
2714;Sciences du Sport;1;0.73145455121994;;;;;;;;;
1021;Sciences du vivant;193;180.831053316593;;;;;;;;;
2232;Sciences du vivant - environnement;1;0.566671013832092;;;;1021;;;;;
4433;Sciences du vivant et de la santé;7;4.92455914616585;;;;1021;;;;;
973;Sciences Economiques;20;18.863765925169;;;;;;;;;
1442;SCIENCES ECONOMIQUES ET SOCIALES ;29;19.0664357841015;;;;973;;;;;
1604;Sciences environnementales;1;0.717018485069275;;;;;;;;;
530;Sciences et éducation;7;9.6946936249733;;;;;;;;;
3209;Sciences et génie des matériaux;7;5.63418573141098;;;;;;;;;
1838;Sciences et Innovation;1;2.57443022727966;;;;;;;;;
856;Sciences et patrimoine;1;1.62247753143311;;;;;;;;;
1467;Sciences et Projet Artistique;1;0.841148614883423;;;;;;;;;
3064;Sciences et Recherche;65;47.3541922271252;;;;;;;;;
3077;Sciences et Société & Sciences Humaines;1;0.961970388889313;;;;1910;;;;;
772;Sciences et sociétés;1;0.743399322032928;;;;1910;;;;;
3862;Sciences et Techniques;4;3.66412645578384;;;;;;;;;
3165;Sciences et Technologie Marines;46;42.4963307976723;;;;;;;;;
2269;Sciences et technologies;4;7.85899078845978;;;;3862;;;;;
1493;Sciences et technologies de l'information;15;26.4315417408943;;;;;;;;695;
1906;Sciences et Technologies de l'Information et des Télécommunications;11;23.1107141971588;;;;;;;;695;
3173;Sciences et technologies marines - Antarctique;17;16.8901405930519;;;;;; - ;;;
3861;Sciences fondamentales;1;1.45940339565277;;;;;;;;;
554;Sciences humaines;121;126.422904878855;;;;;;;;;
1454;Sciences Humaines - Génétique;1;0.673972547054291;;;;;; - ;;;
1803;Sciences humaines et politique scientifique;4;2.53904908895493;;;;;; et ;;;
551;Sciences humaines et sociales;179;187.121750116348;;;;;;;;;
3178;Sciences humaines et sociales - Urbanisme;1;0.901478826999664;;;;;; - ;;;
3741;Sciences humaines, sociales et économiques;9;9.82432624697685;;;;;;;;;
1546;Sciences Informatiques;1;0.55840140581131;;;;;;;;;
2184;Sciences marine - Océanographie;3;1.73118075728416;;;;2034;;;;;
592;Sciences marines;44;36.451340585947;;;;;;;;;
2034;Sciences marines - Océanographie;16;12.4417881369591;;;;;;;;;
2506;Sciences marines & océanographie;2;1.5218865275383;;;;2034;;;;;
1579;Sciences marines et atmosphériques;12;7.04424145817757;;;;;;;;;
2186;Sciences marines et polaires;5;3.41067212820053;;;;592;; ;;;
1492;Sciences médicales;563;494.344584584236;;;;;;;;;
1547;Sciences naturelles;9;8.36857587099075;;;;;;;;;
3032;Sciences naturelles - Environnement;1;0.665006160736084;;;;;; - ;;;
1128;Sciences pharmaceutiques et biologiques;1;0.702071249485016;;;;;;;;;
1329;Sciences physique;1;0.507791996002197;;;;1538;;;;;
1790;Sciences physique et de la matière;13;7.63830101490021;;;;1538;;;;;
1538;Sciences physiques;77;66.2366887927055;;;;;;;;;
2810;Sciences physiques - matériaux;2;0.965675055980682;;;;1538;;;;;
1680;Sciences physiques - Nanotechnologies;1;0.87565553188324;;;;444;;;;;
638;Sciences physiques & de la matière;3;3.97783994674683;;;;1538;;;;;
4156;Sciences Physiques de l'Ingénieur;24;22.0356673002243;;;;;;;;;
3023;Sciences physiques et de l'ingénieur;345;254.186796113849;;;;;;;;;
3924;Sciences Physiques et de l'ingénieur - Energie - Environnement;15;13.3837375640869;;;;;; - ;;;
701;Sciences physiques et de la matière;96;60.6506877690554;;;;1538;;;;;
444;Sciences physiques et nanotechnologies;439;291.693229988217;;;;;;;;;
379;Sciences polaires;10;7.3033601641655;;;;;;;;;
677;Sciences polaires et climat;1;0.920069813728333;;;;379;;;;;
3932;Sciences politiques, économiques et sociales;1;1.06280064582825;;;;;;;;;
2838;Sciences pour l'Ingénieur;7;4.49967753887177;;;;;;;;;
2075;Sciences pour tous;1;0.757896184921265;;;;;;;;;
468;Sciences sociales;13;13.5273287594318;;;;;;;;;
2398;Sciences sociales et humaines;42;42.1833795905113;;;;;;;;;
1014;Sciences sous-marines;2;1.66265749931335;;;;;;;;;
2242;Sciences végétales;1;0.783998370170593;;;;;;;;;
2187;Sciences vétérinaires;2;1.75185012817383;;;;;;;;;
658;Sécurité;24;33.5785904824734;;;;;;;;;
1975;Sécurité - Défense;1;1.09002220630646;;;;;; - ;;;
685;sécurité alimentaire;1;0.764959096908569;;;;;;;;;
1333;Sécurité civile;3;2.00599938631058;;;;;;;;;
2396;Sécurité construction;1;1.31309854984283;;;;;;;;;
1983;Sécurité et environement;2;1.17177206277847;;;;;;;;;
1679;Sécurité informatique;6;7.54299718141556;;;;;;;;;
3568;Sécurité-santé au travail;1;0.924332797527313;;;;;;;;;
3016;Séismologie;2;1.84093004465103;;;;;;;;;
2768;Semaine de l'enseignement supérieur français au Brésil;1;2.22176146507263;;;;;;;;;oui
556;séminaire;16;17.7933706492186;;;;;;;;;
1475;Série de Conférences à l'Institut français de Bucarest en 2010;1;0.851517379283905;;;;;;;;;oui
4535;SIG;1;0.771589040756226;;;;;;;;;
1951;Simulation;3;1.58066204190254;;;;;;;;;
1087;Simulation moléculaire;1;0.410891056060791;;;;;;;;;
3425;Simulation numérique;2;1.55267721414566;;;;;;;;695;
2957;Simulations informatiques;1;0.854877531528473;;;;;;;;695;
807;Sismologie;7;6.06023260951042;;;;;;;;;
4659;Sismologie globale;1;0.24943171441555;;;;807;;;;;
618;Skolkovo;1;0.714180827140808;;;;;;;;;oui
422;Smart cities;1;1.51805067062378;;;;;;;;SIC;
370;Société;10;9.59449407458305;;;;;;;;;
2946;Société de l'Information;3;4.77398359775543;;;;;;;;SIC;
1550;Société Fraunhofer;2;3.71122229099274;;;;;;;;;oui
1563;Société Ludwig Bolzmann;1;0.573186874389648;;;;;;;;;oui
728;Sociologie;4;6.30816829204559;;;;;;;;;
1283;Sociologie des sciences;1;0.676611304283142;;;;;;;;;
2252;Sondage;1;1.62770295143127;;;;;;;;;
1918;Soutenance de thèse;1;0.527318596839905;;;;;;;;;oui
1290;Soutien de la recherche;1;2.37869119644165;;;;;;;;;oui
486;spatial;57;74.3044598698616;;;;;;;;;
2802;Spécial;31;16.4371665418148;;;;;;;;;
4110;Spécial budget;1;2.24623465538025;;;;;;;;;
4018;Spécial DTI;1;1.1806263923645;;;;;;;;;
4007;Spécial ESB;3;1.02891018986702;;;;;;;;;
4094;Spécial expérimentation animale;1;0.506539225578308;;;;;;;;;
4091;Spécial Foresight;4;5.38832795619965;;;;;;;;;
4082;Spécial génome humain;1;0.973968267440796;;;;;;;;;
4136;Spécial Human Genome Project;1;0.284774601459503;;;;;;;;;
4074;Spécial laboratoires;1;0.441301852464676;;;;;;;;;
4083;Spécial science et élections;1;0.983135163784027;;;;;;;;;
4657;Spécial séismes;4;1.12400262057781;;;;;;;;;
4095;Spécial séquences génétiques;1;0.371458977460861;;;;;;;;;
3993;Spécial Société;1;1.34977102279663;;;;;;;;;
4065;Spécial structure informatique;1;0.808299601078033;;;;;;;;695;
860;Sport;1;0.376115351915359;;;;;;;;;
3797;Sport et médecine;1;0.745821535587311;;;;;;;;;
1824;Statistiques;5;4.398727029562;;;;;;;;;
978;STIC;31;65.5308822989464;;;;;;;;;
4477;STIC, Nano;1;2.64820241928101;;;;;;,;;;
1928;STIC, Physique;1;1.35644197463989;;;;;;,;;;
4551;stratégie;3;2.24240046739578;;;;;;;;;
2167;Stratégie & politique de recherche;7;10.5446479320526;;;;;;;;;
3253;Stratégie & Politique Technologique;2;3.36468887329102;;;;2167;;;;;
1378;Stratégie et Politique;8;8.15687519311905;;;;;;;;;
2130;Stratégie et politique de recherche;5;4.04484859108925;;;;2167;;;;;
3646;Stratégie et politique scientifique;1;2.62162590026855;;;;2167;;;;;
1750;Stratégie et politique technologique;34;47.4673080444336;;;;2167;;;;;
3475;Stratégie et politique technologiques;1;1.62475979328156;;;;2167;;;;;
1676;Stratégie et politiques scientifiques;3;4.75064155459404;;;;2167;;;;;
3232;Stratégie politique;1;1.01845717430115;;;;1378;;;;;
3544;Stratégie R&D en Corée du Sud;1;2.00693511962891;;;;1378;;;;;
811;Stratégie régionale;1;0.939520359039307;;;;;;;;;
3002;Stratégie technologique;2;2.623599588871;;;;2167;;;;;
1901;Stratégies et politiques technologiques;36;70.7694164514542;;;;2167;;;;;
3268;Stratégies politiques;2;2.12286877632141;;;;1378;;;;;
2086;Subvention;5;6.10202080011368;;;;;;;;;
1522;Suède en bref;1;0.813174664974213;;;;;;;;;oui
1657;Supercalcul;2;1.90875601768494;;;;867;;;;;
867;Supercalculateurs;7;6.05623036623001;;;;;;;;;
2989;Supplément;1;0.439019083976746;;;;;;;;;
1488;Supraconductivité;1;1.3986668586731;;;;;;;;;
3205;Sûreté nucléaire;1;0.996601045131683;;;;;;;;;
1783;Surveillance;1;0.722866535186768;;;;;;;;;
4492;Sylviculture;1;0.731141209602356;;;;;;;;;
4647;Symposium de Biarritz;2;2.03208518028259;;;;;;;;;oui
1117;Système de contrôle;1;0.899558126926422;;;;;;;;;
3291;Systèmes bioinspirés;1;0.973877310752869;;;;;;;;;oui
674;Systèmes d'information;2;4.30054366588593;;;;;;;;695;
2680;Systèmes d'information et de surveillance;1;1.46765220165253;;;;;;;;695;
2113;Systèmes embarqués;1;1.03326690196991;;;;;;;;;
1012;Tansfert technologique;1;0.629182457923889;;;;;;;;;oui
4519;Technique;1;0.762352764606476;;;;;;;;;
662;Techniques de l'information et de la communication;38;70.381786942482;;;;;;;;695;
2532;Techniques de production;1;0.841794431209564;;;;;;;;;
682;Technologie;82;82.1919465065002;;;;;;;;;
1643;Technologie - Informatique;1;0.7657310962677;;;;;; - ;;;
2970;Technologie - Innovation;4;2.96724843978882;;;;;; - ;;;
2253;Technologie - Innovations;1;0.71049952507019;;;;;; - ;;;
1920;Technologie - Robotique - Informatique;1;1.5230450630188;;;;;; - ;;;
907;Technologie de l'Information;7;12.606430888176;;;;;;;;695;
695;Technologie de l'information et de la communication;1064;2379.23874032497;;;;;;;;;
1839;Technologie de l'Information et des Télécommunications;2;2.74930357933044;;;;;;;;695;
2030;Technologie de la Communication;1;0.833494782447815;;;;;;;;695;
2460;Technologie de la production;1;0.828049421310425;;;;;;;;;
804;Technologie médicale;1;3.10165929794312;;;;;;;;;
1448;Technologie optique;1;0.386474043130875;;;;;;;;;
3379;Technologie sans-fil;2;1.45136332511902;;;;;;;;;
921;Technologie Spatiale;1;0.989700675010681;;;;;;;;;
493;technologies;27;38.8717118501663;;;;;;;;;
953;Technologies de l'information;1261;1559.09087646008;;;;;;;;;
3557;Technologies de l'information - Communications;15;15.2760960161686;;;;;; - ;;;
4033;Technologies de l'Information - Enseignement supérieur;1;1.10191333293915;;;;;; - ;;;
3167;Technologies de l'information - Robotique;13;16.6681607961655;;;;;; - ;;;
4465;Technologies de l'Information et des Télécommunications;3;2.56766426563263;;;;;;;;695;
2171;Technologies de l'informatique et de la communication;1;1.32359266281128;;;;;;;;695;
1787;Technologies de la communication;1;4.04314756393433;;;;;;;;695;
2575;Technologies de la connaissance;1;0.637927293777466;;;;;;;;695;
2050;Technologies de la production;2;2.83961874246597;;;;;;;;;
1045;Technologies de pointe;3;2.53552460670471;;;;;;;;;
4135;Technologies et industrie;1;0.685081958770752;;;;;;;;;
3359;Technologies et innovation;3;2.60873460769653;;;;;;;;;
872;Technologies innovantes;3;1.82695823907852;;;;;;;;;
2285;Technologies médicales;3;4.21333420276642;;;;;;;;;
1705;Technologies sémantiques;1;0.798358380794525;;;;;;;;695;
494;Technologies, coopération;1;1.42570543289185;;;;;;,;;;
1397;Télécom;6;10.5818353295326;;;;;;;;;
4178;Télécommuications - Autoroutes de l'information;148;215.498216986656;;;;;; - ;;;
735;Télécommunication;33;52.9102959036827;;;;;;;;;
824;Télécommunications;65;90.776349067688;;;;;;;;;
3946;Télécommunications & Informatique;3;2.40317237377167;;;;;; & ;;;
3229;Télécommunications et technologies de l'information;2;1.62104219198227;;;;;;;;695;
1968;Telecoms;21;23.2057186365128;;;;1397;;;;;
2120;Télécoms - Electronique;1;2.15471339225769;;;;;; - ;;;
3900;Télécoms - Informatique;60;90.3183544874191;;;;;; - ;;;
2376;Télédétection;1;1.5377653837204;;;;;;;;;
2419;Télématique;2;3.03771567344666;;;;;;;;;
2031;Télémédecine;2;4.72975409030914;;;;;;;;;
1848;Téléphonie;1;1.1158858537674;;;;;;;;;
1597;Téléphonie mobile;2;1.24661576747894;;;;;;;;695;
4676;Terre;13;14.8788151144981;;;;;;;;;
1575;Textile;1;1.10483133792877;;;;;;;;;
1343;Thérapie;1;0.917023718357086;;;;;;;;;
1342;Thérapie génique;1;0.982929706573486;;;;;;;;;
698;Thermodynamique;1;0.967790484428406;;;;;;;;;
336;TIC;159;229.22935372591;;;;;;;;695;
4394;TIC - spécial CeBIT;2;1.88583761453629;;;;;;;;695;
3558;TIC - Télécoms;1;0.913639008998871;;;;;;;;695;
1860;TIC et Informatique;1;0.765723526477814;;;;;;;;695;
3864;Tic et Société de l'Information;9;12.1605493426323;;;;;;;;SIC;
1749;TICE;1;0.564078509807587;;;;;;;;695;
1080;TICS;1;0.590035617351532;;;;;;;;695;
1583;Tokyo Motor Show 2009;1;0.740495145320892;;;;;;;;;oui
1558;Traçabilité;1;0.445944607257843;;;;;;;;;
4266;Traitement d'eau;1;0.167483508586884;;;;1055;;;;;
4594;traitement d'images;1;1.04814946651459;;;;;;;;695;
1055;Traitement de l'eau;1;0.413220345973969;;;;;;;;;
4550;Traitement de l'image;1;0.732972383499146;;;;;;;;;
3323;Traitement de surface;1;0.410047560930252;;;;;;;;;
1972;Traitement des déchets;1;0.460382670164108;;;;;;;;;
1441;Traitement des images;1;1.44151437282562;;;;;;;;695;
1125;Traitements cliniques;1;1.13044536113739;;;;;;;;;
1126;Traitements de données;1;0.550942420959473;;;;;;;;695;
1252;Traitements des déchets;1;0.58192503452301;;;;;;;;;
4542;Transactions Electroniques Sécurisées;1;0.348205953836441;;;;;;;;;
1098;Transfert de Patrimoine;1;1.08512401580811;;;;;;;;;
561;Transfert de technologie;1;0.867575526237488;;;;741;;;;;
1464;Transfert de technologies;1;0.763346076011658;;;;741;;;;;
741;Transfert technologique;3;2.83484011888504;;;;;;;;;
2526;Transferts technologiques;1;1.71413743495941;;;;741;;;;;
2077;Transmission de données;1;1.8402214050293;;;;;;;;695;
704;Transport;18;19.7188151478767;;;;;;;;;
1230;Transport - Energie - Politique technologique;1;1.5279506444931;;;;;; - ;;;
1813;Transport aérien;1;0.568183720111847;;;;;;;;;
2020;Transport Environnement;1;1.34592926502228;;;;;;;;;
2958;Transport ferroviaire;2;2.22210919857025;;;;;;;;;
4669;Transport ferrroviaire;1;1.02861881256104;;;;2958;;;;;
367;Transports;50;52.6157778799534;;;;;;;;;
2669;Transports - Aéronautique;2;2.50441956520081;;;;;; - ;;;
4253;Transports - Divers;1;0.953968822956085;;;;;; - ;;;
4343;Transports urbains;2;1.52864146232605;;;;;;;;;
2434;Transports, Génie civil;8;7.14615446329117;;;;;;,;;;
3617;Travaux Publics;8;14.3302455246449;;;;;;;;;
2408;Très Grandes Infrastructures;4;3.04664865136147;;;;;;;;;
2980;Tsunami;1;0.480926126241684;;;;;;;;;
1912;Union Européenne;1;0.483431607484818;;;;;;;;;
402;Universitaire;13;11.925529062748;;;;602;;;;;
602;Université;123;107.763490349054;;;;;;;;;
3046;Université - Education;2;1.95569068193436;;;;602;;;;;
2359;Université et Emploi;1;1.11798858642578;;;;602;;;;;
2393;Universités et Education ;1;1.36935389041901;;;;602;;;;;
502;Urbanisme;2;1.8090383708477;;;;;;;;;
471;Valorisation de la recherche;1;0.982644319534302;;;;;;;;;
425;Valorisation des ressources naturelles;2;1.40246891975403;;;;;;;;;
1490;vétérinaire;2;1.28144687414169;;;;;;;;;
3948;Vie des Universités;2;1.88349622488022;;;;602;;;;;
2696;Vie scientifique;33;45.78620916605;;;;;;;;;
2452;Vie universitaire;2;3.23723471164703;;;;602;;;;;
3961;Ville et technologie;1;0.800726115703583;;;;;;;;SIC;
